ip,app,device,os,channel,click_time,attributed_time,is_attributed
913,6,1,18,459,2017-11-07 14:33:44,,0
96217,2,1,19,477,2017-11-07 14:32:19,,0
11006,2,1,16,377,2017-11-07 14:41:42,,0
71424,9,1,13,232,2017-11-07 14:32:53,,0
67658,25,1,13,259,2017-11-07 14:37:22,,0
82943,2,1,13,212,2017-11-07 14:33:24,,0
129492,20,1,8,259,2017-11-07 14:26:26,,0
201999,15,1,13,245,2017-11-07 14:43:04,,0
129634,1,1,13,134,2017-11-07 14:25:03,,0
72361,14,1,25,439,2017-11-07 14:35:46,,0
101564,15,1,3,140,2017-11-07 14:36:04,,0
102307,14,1,18,401,2017-11-07 14:28:03,,0
67533,3,1,18,280,2017-11-07 14:35:17,,0
37565,14,1,13,442,2017-11-07 14:29:09,,0
37892,15,1,13,3,2017-11-07 14:27:24,,0
13785,18,1,19,121,2017-11-07 14:35:07,,0
113321,1,1,37,439,2017-11-07 14:36:07,,0
9272,2,1,6,237,2017-11-07 14:33:57,,0
119297,12,2,19,259,2017-11-07 14:24:08,,0
5314,12,1,28,178,2017-11-07 14:30:59,,0
78895,3,1,19,205,2017-11-07 14:32:00,,0
119083,12,2,9,140,2017-11-07 14:34:49,,0
6360,12,1,32,259,2017-11-07 14:33:48,,0
119391,18,1,13,121,2017-11-07 14:42:52,,0
43793,1,1,13,17,2017-11-07 14:36:31,,0
5118,3,1,3,115,2017-11-07 14:42:29,,0
115691,3,1,37,409,2017-11-07 14:24:47,,0
55690,2,2,19,364,2017-11-07 14:42:59,,0
32577,12,1,13,140,2017-11-07 14:28:59,,0
118252,18,1,2,134,2017-11-07 14:28:59,,0
88211,2,1,13,401,2017-11-07 14:42:59,,0
175453,3,1,13,173,2017-11-07 14:26:17,,0
49602,2,1,1,237,2017-11-07 14:35:13,,0
46482,9,1,22,215,2017-11-07 14:38:26,,0
73343,12,1,19,245,2017-11-07 14:26:10,,0
145454,3,1,34,409,2017-11-07 14:26:09,,0
204974,3,1,27,480,2017-11-07 14:37:26,,0
155093,12,1,6,265,2017-11-07 14:36:55,,0
161947,15,1,19,278,2017-11-07 14:24:03,,0
174633,2,1,18,212,2017-11-07 14:36:23,,0
85208,27,1,14,122,2017-11-07 14:25:57,,0
44673,12,1,8,259,2017-11-07 14:34:22,,0
5348,12,1,13,242,2017-11-07 14:36:04,,0
205305,12,1,10,178,2017-11-07 14:37:32,,0
63091,150,1,18,110,2017-11-07 14:24:29,,0
189591,12,1,18,178,2017-11-07 14:36:01,,0
86405,15,1,17,153,2017-11-07 14:30:25,,0
31813,9,1,8,442,2017-11-07 14:25:34,,0
30463,12,1,13,245,2017-11-07 14:28:37,,0
148137,3,1,10,452,2017-11-07 14:31:07,,0
6478,15,1,37,245,2017-11-07 14:24:43,,0
113236,9,1,8,232,2017-11-07 14:29:39,,0
105560,8,1,13,145,2017-11-07 14:31:03,,0
32087,9,1,19,445,2017-11-07 14:30:13,,0
53454,12,1,13,265,2017-11-07 14:36:39,,0
46674,8,1,19,140,2017-11-07 14:27:37,,0
63491,15,1,13,111,2017-11-07 14:40:14,,0
112333,12,1,37,424,2017-11-07 14:25:17,,0
92002,1,1,18,349,2017-11-07 14:26:18,,0
33654,15,1,22,245,2017-11-07 14:41:31,,0
4177,2,1,7,219,2017-11-07 14:29:09,,0
85625,2,1,9,435,2017-11-07 14:29:58,,0
5348,12,1,15,481,2017-11-07 14:33:04,,0
48919,2,1,18,469,2017-11-07 14:39:51,,0
50164,2,1,19,377,2017-11-07 14:39:57,,0
80539,1,1,13,135,2017-11-07 14:39:32,,0
70896,13,1,18,477,2017-11-07 14:37:13,,0
43793,24,2,8,105,2017-11-07 14:40:56,,0
102460,12,1,13,140,2017-11-07 14:34:30,,0
5348,3,1,18,409,2017-11-07 14:39:22,,0
163781,15,1,22,412,2017-11-07 14:42:56,,0
60235,2,1,18,205,2017-11-07 14:37:53,,0
53773,3,1,13,489,2017-11-07 14:30:00,,0
2127,14,1,13,439,2017-11-07 14:28:37,,0
43549,12,1,18,19,2017-11-07 14:36:37,,0
118222,18,1,20,121,2017-11-07 14:30:20,,0
118212,15,1,18,278,2017-11-07 14:25:46,,0
5314,3,1,19,173,2017-11-07 14:28:51,,0
61865,9,1,1,445,2017-11-07 14:32:09,,0
189115,64,1,23,459,2017-11-07 14:29:29,,0
73487,12,1,13,326,2017-11-07 14:34:54,,0
78761,21,1,19,232,2017-11-07 14:25:04,,0
111324,18,1,36,107,2017-11-07 14:25:20,,0
208965,18,1,25,107,2017-11-07 14:27:43,,0
5933,14,1,10,349,2017-11-07 14:25:18,,0
23096,2,1,47,377,2017-11-07 14:40:06,,0
57633,3,1,9,280,2017-11-07 14:26:14,,0
85116,13,1,13,477,2017-11-07 14:29:56,,0
65026,28,1,41,135,2017-11-07 14:28:18,,0
21925,2,1,27,212,2017-11-07 14:33:11,,0
121060,5,1,17,377,2017-11-07 14:28:38,,0
15518,9,1,10,215,2017-11-07 14:25:56,,0
53454,3,1,8,280,2017-11-07 14:41:52,,0
195674,15,1,17,140,2017-11-07 14:38:12,,0
46065,28,1,19,135,2017-11-07 14:32:07,,0
115673,12,1,10,265,2017-11-07 14:39:43,,0
44445,25,1,48,259,2017-11-07 14:29:41,,0
14764,14,1,22,379,2017-11-07 14:31:51,,0
68976,21,1,19,128,2017-11-07 14:26:09,,0
107363,9,1,19,215,2017-11-07 14:31:11,,0
18994,8,1,28,145,2017-11-07 14:38:45,,0
184757,12,1,53,265,2017-11-07 14:33:05,,0
41584,3,1,19,480,2017-11-07 14:41:36,,0
161075,18,1,12,107,2017-11-07 14:31:54,,0
86402,2,1,12,237,2017-11-07 14:35:03,,0
200011,10,1,25,377,2017-11-07 14:30:51,,0
106757,2,1,19,401,2017-11-07 14:36:50,,0
95631,38,3032,607,347,2017-11-07 14:39:44,,0
48703,3,1,13,452,2017-11-07 14:33:36,,0
54724,2,1,32,435,2017-11-07 14:30:11,,0
18219,9,1,17,134,2017-11-07 14:32:48,,0
80331,2,1,12,122,2017-11-07 14:30:27,,0
8086,3,1,17,379,2017-11-07 14:34:55,,0
49652,310,0,50,272,2017-11-07 14:32:37,,0
11777,13,1,19,400,2017-11-07 14:31:24,,0
123924,5,1,19,377,2017-11-07 14:42:19,,0
31906,15,1,19,245,2017-11-07 14:39:06,,0
82150,18,3032,607,107,2017-11-07 14:39:02,,0
186606,6,1,13,459,2017-11-07 14:26:35,,0
175666,2,1,17,477,2017-11-07 14:39:40,,0
25373,36,1,13,110,2017-11-07 14:31:18,,0
37916,2,1,9,122,2017-11-07 14:42:32,,0
26814,3,1,16,489,2017-11-07 14:24:21,,0
114314,64,1,19,459,2017-11-07 14:39:55,,0
53454,3,1,13,409,2017-11-07 14:37:10,,0
46516,9,1,19,232,2017-11-07 14:24:44,,0
101096,12,1,19,259,2017-11-07 14:31:21,,0
63232,1,1,13,439,2017-11-07 14:41:36,,0
19903,12,1,13,265,2017-11-07 14:31:45,,0
134502,12,1,19,242,2017-11-07 14:39:23,,0
38449,18,1,16,121,2017-11-07 14:24:06,,0
193004,17,1,14,280,2017-11-07 14:42:11,,0
79909,3,1,19,409,2017-11-07 14:39:31,,0
70446,1,1,13,134,2017-11-07 14:42:23,,0
116896,14,1,6,379,2017-11-07 14:42:49,,0
29695,3,1,31,115,2017-11-07 14:34:28,,0
53480,24,1,25,105,2017-11-07 14:31:31,,0
119262,12,1,13,105,2017-11-07 14:39:18,,0
40879,13,1,19,477,2017-11-07 14:35:18,,0
18720,3,1,13,409,2017-11-07 14:25:01,,0
84091,12,1,12,265,2017-11-07 14:41:48,,0
114196,35,1,19,21,2017-11-07 14:32:54,,0
127929,9,1,13,258,2017-11-07 14:30:54,,0
93587,23,1,16,153,2017-11-07 14:28:50,,0
6308,3,2,1,280,2017-11-07 14:41:19,,0
119008,1,1,19,125,2017-11-07 14:39:58,,0
209348,64,1,13,459,2017-11-07 14:29:46,,0
66430,12,1,17,328,2017-11-07 14:40:41,,0
96906,12,1,26,265,2017-11-07 14:38:19,,0
25152,23,1,56,153,2017-11-07 14:41:08,,0
189493,12,1,8,178,2017-11-07 14:39:59,,0
12389,15,1,13,153,2017-11-07 14:37:08,,0
79851,3,1,19,280,2017-11-07 14:26:28,,0
86876,12,1,12,259,2017-11-07 14:33:53,,0
199165,20,1,9,478,2017-11-07 14:40:23,,0
79909,12,1,25,19,2017-11-07 14:30:11,,0
193448,21,1,22,128,2017-11-07 14:26:02,,0
53454,18,1,8,134,2017-11-07 14:40:41,,0
81863,28,1,47,135,2017-11-07 14:42:57,,0
198652,15,1,28,412,2017-11-07 14:26:07,,0
19803,12,1,3,242,2017-11-07 14:24:15,,0
131953,2,1,6,477,2017-11-07 14:30:07,,0
28176,12,1,13,178,2017-11-07 14:40:08,,0
67606,3,1,26,153,2017-11-07 14:27:54,,0
114276,1,1,19,178,2017-11-07 14:35:09,,0
110189,9,1,22,244,2017-11-07 14:33:42,,0
205071,20,1,22,259,2017-11-07 14:32:49,,0
53960,2,1,20,205,2017-11-07 14:30:10,,0
6641,1,1,13,178,2017-11-07 14:31:17,,0
33250,24,1,22,105,2017-11-07 14:38:01,,0
69029,18,1,13,107,2017-11-07 14:38:27,,0
5314,9,2,9,244,2017-11-07 14:27:56,,0
5348,14,1,15,463,2017-11-07 14:39:47,,0
123788,15,1,19,245,2017-11-07 14:35:57,,0
72262,12,1,9,245,2017-11-07 14:40:53,,0
82856,1,1,3,134,2017-11-07 14:26:17,,0
85170,8,1,13,145,2017-11-07 14:29:56,,0
24786,12,1,41,265,2017-11-07 14:28:17,,0
104305,13,1,13,469,2017-11-07 14:41:36,,0
5348,13,2,19,400,2017-11-07 14:35:25,,0
176214,6,1,10,125,2017-11-07 14:29:50,,0
203385,2,2,9,364,2017-11-07 14:31:49,,0
59377,25,1,19,259,2017-11-07 14:36:02,,0
51918,14,1,19,463,2017-11-07 14:42:37,,0
100869,18,1,3,439,2017-11-07 14:34:04,,0
64341,15,1,6,245,2017-11-07 14:30:35,,0
123872,3,1,37,115,2017-11-07 14:33:27,,0
18558,18,1,13,107,2017-11-07 14:24:42,,0
54662,64,1,23,459,2017-11-07 14:28:25,,0
116651,2,1,1,477,2017-11-07 14:32:01,,0
212199,15,1,35,245,2017-11-07 14:26:56,,0
42216,18,1,6,439,2017-11-07 14:41:54,,0
87073,15,1,47,245,2017-11-07 14:30:57,,0
9773,15,1,19,153,2017-11-07 14:34:50,,0
81416,64,1,49,459,2017-11-07 14:26:10,,0
127,20,1,19,259,2017-11-07 14:29:48,,0
98526,18,1,9,376,2017-11-07 14:24:41,,0
25074,28,1,13,135,2017-11-07 14:27:46,,0
85314,3,1,32,205,2017-11-07 14:38:59,,0
5314,14,2,65,442,2017-11-07 14:33:40,,0
43166,3,1,8,489,2017-11-07 14:29:07,,0
59008,15,1,19,3,2017-11-07 14:31:37,,0
43793,12,1,9,265,2017-11-07 14:29:01,,0
97646,1,1,13,124,2017-11-07 14:32:11,,0
89946,3,1,19,379,2017-11-07 14:39:27,,0
84378,18,1,34,107,2017-11-07 14:38:56,,0
43793,15,1,13,386,2017-11-07 14:37:00,,0
424,2,1,44,377,2017-11-07 14:29:02,,0
99769,14,1,19,442,2017-11-07 14:29:55,,0
108300,12,1,13,259,2017-11-07 14:24:50,,0
120075,9,1,37,445,2017-11-07 14:24:28,,0
64341,8,1,19,145,2017-11-07 14:28:01,,0
5348,8,1,17,145,2017-11-07 14:39:19,,0
4019,3,1,19,480,2017-11-07 14:40:15,,0
84896,15,1,27,315,2017-11-07 14:41:27,,0
56516,6,1,40,459,2017-11-07 14:38:32,,0
124459,14,1,19,134,2017-11-07 14:34:32,,0
102287,14,1,11,379,2017-11-07 14:41:55,,0
39480,14,1,15,349,2017-11-07 14:41:02,,0
80890,12,1,8,259,2017-11-07 14:27:42,,0
120425,18,3032,607,107,2017-11-07 14:41:57,,0
190341,15,1,8,245,2017-11-07 14:31:17,,0
97514,14,1,13,439,2017-11-07 14:40:37,,0
17459,2,1,35,435,2017-11-07 14:27:16,,0
60348,2,2,7,205,2017-11-07 14:37:02,,0
79666,2,1,8,237,2017-11-07 14:27:54,,0
105485,52,1,22,379,2017-11-07 14:29:41,,0
185567,12,1,18,205,2017-11-07 14:26:42,,0
171125,18,1,19,439,2017-11-07 14:30:10,,0
89556,12,1,28,140,2017-11-07 14:32:47,,0
48212,2,1,25,237,2017-11-07 14:26:58,,0
36370,12,1,18,265,2017-11-07 14:29:37,,0
12134,12,1,3,245,2017-11-07 14:41:34,,0
74777,23,1,19,153,2017-11-07 14:30:28,,0
106537,2,1,22,237,2017-11-07 14:27:38,,0
105560,1,1,19,153,2017-11-07 14:40:47,,0
117012,8,1,13,145,2017-11-07 14:42:12,,0
2564,2,1,6,477,2017-11-07 14:37:32,,0
12948,12,2,9,265,2017-11-07 14:37:40,,0
97716,15,1,17,3,2017-11-07 14:28:37,,0
29372,12,2,17,265,2017-11-07 14:35:04,,0
174495,25,1,2,259,2017-11-07 14:30:04,,0
25097,12,1,37,140,2017-11-07 14:36:42,,0
13472,14,1,37,439,2017-11-07 14:39:34,,0
66131,15,1,19,3,2017-11-07 14:32:17,,0
95057,26,1,15,266,2017-11-07 14:28:51,,0
53733,11,1,8,173,2017-11-07 14:29:34,,0
112252,15,1,19,111,2017-11-07 14:34:10,,0
205788,18,1,13,134,2017-11-07 14:27:39,,0
73487,12,1,20,326,2017-11-07 14:39:54,,0
101347,18,1,26,107,2017-11-07 14:43:00,,0
66463,12,1,22,481,2017-11-07 14:24:06,,0
60226,18,1,11,134,2017-11-07 14:29:50,,0
67658,18,1,42,121,2017-11-07 14:41:21,,0
110354,9,2,13,215,2017-11-07 14:37:17,,0
15258,14,1,1,480,2017-11-07 14:26:25,,0
189018,18,1,19,439,2017-11-07 14:35:20,,0
95766,6,1,17,125,2017-11-07 14:32:33,,0
48030,2,1,12,219,2017-11-07 14:34:30,,0
51945,27,1,16,122,2017-11-07 14:37:13,,0
12505,9,1,19,489,2017-11-07 14:26:49,,0
87803,18,1,19,121,2017-11-07 14:26:44,,0
73487,6,1,19,125,2017-11-07 14:30:35,,0
101214,3,1,13,211,2017-11-07 14:39:32,,0
100212,18,1,18,107,2017-11-07 14:33:26,,0
93587,18,1,3,107,2017-11-07 14:31:34,,0
64510,3,1,8,409,2017-11-07 14:41:47,,0
55729,12,1,16,265,2017-11-07 14:36:47,,0
48997,13,1,27,477,2017-11-07 14:42:50,,0
25248,18,1,22,107,2017-11-07 14:39:58,,0
140620,9,1,13,442,2017-11-07 14:29:52,,0
209,1,1,19,153,2017-11-07 14:31:15,,0
9878,18,1,18,121,2017-11-07 14:31:01,,0
90904,14,1,20,134,2017-11-07 14:28:09,,0
73487,26,1,17,266,2017-11-07 14:24:52,,0
205661,3,1,13,173,2017-11-07 14:24:32,,0
6996,3,1,13,379,2017-11-07 14:33:34,,0
79808,15,1,19,412,2017-11-07 14:32:26,,0
27870,15,1,19,245,2017-11-07 14:32:05,,0
22409,3,1,25,135,2017-11-07 14:25:31,,0
155518,2,1,13,205,2017-11-07 14:24:46,,0
86247,3,1,13,489,2017-11-07 14:42:39,,0
122231,26,1,13,121,2017-11-07 14:24:37,,0
2544,11,1,13,219,2017-11-07 14:26:59,,0
96153,15,1,41,245,2017-11-07 14:40:36,,0
5619,3,1,13,379,2017-11-07 14:25:47,,0
75765,26,1,10,121,2017-11-07 14:37:40,,0
30980,18,1,41,134,2017-11-07 14:30:55,,0
8870,9,1,41,244,2017-11-07 14:27:48,,0
111739,2,1,10,205,2017-11-07 14:41:23,,0
47772,15,1,13,245,2017-11-07 14:26:56,,0
29302,27,1,19,122,2017-11-07 14:28:29,,0
129791,14,1,20,401,2017-11-07 14:30:37,,0
5314,21,1,13,232,2017-11-07 14:25:32,,0
5314,1,1,13,137,2017-11-07 14:25:33,,0
73201,12,1,13,245,2017-11-07 14:39:00,,0
126773,6,1,40,459,2017-11-07 14:40:28,,0
32906,9,1,19,334,2017-11-07 14:27:36,,0
10482,18,3032,607,107,2017-11-07 14:36:08,,0
55649,24,2,13,178,2017-11-07 14:40:13,,0
207155,15,1,8,245,2017-11-07 14:39:25,,0
58805,15,1,41,480,2017-11-07 14:32:44,,0
117651,3,1,17,409,2017-11-07 14:30:42,,0
42132,18,3032,607,107,2017-11-07 14:36:45,,0
191115,15,1,19,430,2017-11-07 14:42:11,,0
109743,18,1,10,134,2017-11-07 14:31:18,,0
9900,12,1,13,409,2017-11-07 14:25:15,,0
93836,9,1,17,466,2017-11-07 14:38:04,,0
108004,12,1,25,140,2017-11-07 14:40:16,,0
49006,1,1,13,452,2017-11-07 14:35:30,,0
96933,2,1,17,469,2017-11-07 14:41:17,,0
124305,15,1,32,379,2017-11-07 14:31:30,,0
105336,15,1,19,245,2017-11-07 14:29:22,,0
150644,23,1,13,153,2017-11-07 14:26:02,,0
4308,2,1,15,219,2017-11-07 14:37:31,,0
72951,15,1,13,430,2017-11-07 14:33:05,,0
149695,2,1,28,243,2017-11-07 14:40:43,,0
92900,1,1,17,137,2017-11-07 14:41:43,,0
53454,12,1,15,140,2017-11-07 14:35:21,,0
84159,15,1,19,480,2017-11-07 14:32:31,,0
140727,12,1,17,178,2017-11-07 14:28:14,,0
99723,15,1,19,265,2017-11-07 14:27:36,,0
123872,12,1,13,124,2017-11-07 14:41:14,,0
124781,37,1,22,21,2017-11-07 14:27:58,,0
119166,15,1,28,3,2017-11-07 14:39:09,,0
140876,18,1,18,107,2017-11-07 14:40:33,,0
58800,21,1,9,232,2017-11-07 14:41:36,,0
30928,15,1,17,245,2017-11-07 14:25:36,,0
37948,3,1,47,19,2017-11-07 14:42:32,,0
124006,2,1,26,452,2017-11-07 14:25:20,,0
102995,15,1,19,315,2017-11-07 14:34:33,,0
55994,26,1,17,121,2017-11-07 14:26:50,,0
53454,8,2,9,145,2017-11-07 14:31:16,,0
75899,18,1,47,107,2017-11-07 14:28:55,,0
103303,12,1,19,328,2017-11-07 14:27:24,,0
109549,6,1,13,125,2017-11-07 14:29:17,,0
100701,3,1,8,442,2017-11-07 14:35:51,,0
100275,1,1,9,134,2017-11-07 14:35:27,,0
125312,12,1,13,245,2017-11-07 14:41:59,,0
20133,27,1,19,122,2017-11-07 14:42:20,,0
105475,1,1,47,452,2017-11-07 14:39:37,,0
39361,14,1,19,480,2017-11-07 14:28:47,,0
15474,2,1,53,212,2017-11-07 14:34:34,,0
69034,1,1,9,153,2017-11-07 14:26:40,,0
25679,2,1,3,205,2017-11-07 14:30:56,,0
37919,21,1,15,232,2017-11-07 14:41:37,,0
83461,3,1,13,280,2017-11-07 14:39:35,,0
119654,3,2,37,137,2017-11-07 14:36:19,,0
135142,3,1,12,205,2017-11-07 14:34:18,,0
73213,13,1,17,400,2017-11-07 14:34:03,,0
36213,2,1,53,205,2017-11-07 14:42:54,,0
166715,2,1,13,219,2017-11-07 14:33:33,,0
193448,3,1,19,173,2017-11-07 14:41:19,,0
64615,13,1,13,400,2017-11-07 14:35:09,,0
92741,3,1,64,409,2017-11-07 14:27:51,,0
139862,15,1,19,153,2017-11-07 14:30:19,,0
146001,14,1,12,480,2017-11-07 14:35:25,,0
21894,18,3032,607,107,2017-11-07 14:41:33,,0
30564,3,1,19,280,2017-11-07 14:33:25,,0
118995,3,1,18,115,2017-11-07 14:30:49,,0
74889,18,1,10,107,2017-11-07 14:25:41,,0
95468,12,1,13,328,2017-11-07 14:36:51,,0
98349,2,1,15,219,2017-11-07 14:29:56,,0
49514,3,1,8,280,2017-11-07 14:28:10,,0
111708,9,1,13,334,2017-11-07 14:25:15,,0
74780,11,1,32,219,2017-11-07 14:41:36,,0
188348,3,1,7,442,2017-11-07 14:33:12,,0
14182,8,1,37,145,2017-11-07 14:25:55,,0
26995,9,1,19,466,2017-11-07 14:35:27,,0
199190,15,1,19,412,2017-11-07 14:26:33,,0
187656,20,1,17,259,2017-11-07 14:25:35,,0
114461,2,1,19,205,2017-11-07 14:37:44,,0
16426,1,2,19,125,2017-11-07 14:27:16,,0
60522,2,1,18,469,2017-11-07 14:34:33,,0
16426,14,1,41,401,2017-11-07 14:41:05,,0
60308,60,1,35,21,2017-11-07 14:35:12,,0
25289,11,1,19,325,2017-11-07 14:36:59,,0
29992,18,1,10,107,2017-11-07 14:32:47,,0
137052,3,1,13,379,2017-11-07 14:28:19,,0
99016,18,1,13,439,2017-11-07 14:29:58,,0
5348,18,2,10,121,2017-11-07 14:24:45,,0
136828,2,1,19,219,2017-11-07 14:41:05,,0
29377,2,1,19,237,2017-11-07 14:29:40,,0
46612,12,1,25,178,2017-11-07 14:33:38,,0
74319,9,1,53,215,2017-11-07 14:32:48,,0
132141,18,1,13,107,2017-11-07 14:31:24,,0
28168,2,1,13,435,2017-11-07 14:33:44,,0
165407,15,1,13,265,2017-11-07 14:28:18,,0
4052,18,1,41,134,2017-11-07 14:40:37,,0
2563,9,1,36,334,2017-11-07 14:35:53,,0
4652,9,1,37,489,2017-11-07 14:33:29,,0
210530,3,1,19,211,2017-11-07 14:33:51,,0
5314,20,1,13,259,2017-11-07 14:32:11,,0
179993,3,1,32,480,2017-11-07 14:30:36,,0
90950,15,1,13,245,2017-11-07 14:38:04,,0
171421,15,1,11,379,2017-11-07 14:40:01,,0
70521,24,2,2,105,2017-11-07 14:25:34,,0
119829,26,1,13,121,2017-11-07 14:28:04,,0
125100,15,1,13,245,2017-11-07 14:39:06,,0
66480,2,1,12,477,2017-11-07 14:38:20,,0
24008,13,1,13,477,2017-11-07 14:33:36,,0
82816,9,2,25,445,2017-11-07 14:33:15,,0
58950,18,1,20,107,2017-11-07 14:32:36,,0
61682,3,1,27,19,2017-11-07 14:28:06,,0
121475,3,1,22,280,2017-11-07 14:25:48,,0
105679,15,1,20,278,2017-11-07 14:30:15,,0
15652,12,1,30,265,2017-11-07 14:38:01,,0
37506,14,1,12,480,2017-11-07 14:39:24,,0
119097,18,1,13,376,2017-11-07 14:37:08,,0
5629,12,1,13,265,2017-11-07 14:30:44,,0
59125,2,2,14,205,2017-11-07 14:40:34,,0
120163,8,1,19,145,2017-11-07 14:25:50,,0
116055,12,1,13,105,2017-11-07 14:39:22,,0
43549,12,1,47,19,2017-11-07 14:25:56,,0
77361,3,1,3,417,2017-11-07 14:37:07,,0
109743,15,1,22,245,2017-11-07 14:25:37,,0
62469,2,1,15,452,2017-11-07 14:38:09,,0
163448,15,1,18,430,2017-11-07 14:31:23,,0
135106,3,1,20,211,2017-11-07 14:30:13,,0
205760,12,1,28,178,2017-11-07 14:40:51,,0
92297,12,1,18,259,2017-11-07 14:33:03,,0
105560,12,1,28,265,2017-11-07 14:31:43,,0
5314,3,1,6,424,2017-11-07 14:39:12,,0
25679,2,1,20,205,2017-11-07 14:39:50,,0
109071,18,1,12,376,2017-11-07 14:41:41,,0
71893,6,1,13,459,2017-11-07 14:34:26,,0
167872,2,1,13,477,2017-11-07 14:34:37,,0
53929,12,2,22,178,2017-11-07 14:30:28,,0
5348,12,1,14,245,2017-11-07 14:27:18,,0
87556,12,1,13,328,2017-11-07 14:37:57,,0
54402,3,1,8,452,2017-11-07 14:33:05,,0
53454,14,1,19,401,2017-11-07 14:29:43,,0
75799,15,1,9,379,2017-11-07 14:34:38,,0
69372,12,1,9,178,2017-11-07 14:37:10,,0
17149,1,1,90,134,2017-11-07 14:41:06,,0
52076,9,1,18,442,2017-11-07 14:25:43,,0
85192,15,1,17,130,2017-11-07 14:34:45,,0
163332,20,1,8,478,2017-11-07 14:30:09,,0
42289,12,1,19,328,2017-11-07 14:37:33,,0
63949,14,1,13,463,2017-11-07 14:32:53,,0
104363,2,1,20,477,2017-11-07 14:31:48,,0
161002,12,1,14,245,2017-11-07 14:27:38,,0
116552,3,1,13,130,2017-11-07 14:37:53,,0
76953,18,1,37,107,2017-11-07 14:34:13,,0
98989,12,1,17,497,2017-11-07 14:25:05,,0
81834,2,59,19,477,2017-11-07 14:32:02,,0
136071,6,1,17,459,2017-11-07 14:27:39,,0
14188,1,1,19,134,2017-11-07 14:28:06,,0
17149,15,1,20,315,2017-11-07 14:42:19,,0
77866,15,1,10,315,2017-11-07 14:27:30,,0
50337,13,1,32,477,2017-11-07 14:29:24,,0
13573,12,1,19,245,2017-11-07 14:32:16,,0
54039,3,1,13,280,2017-11-07 14:40:56,,0
35216,12,1,13,245,2017-11-07 14:37:01,,0
25876,14,1,1,463,2017-11-07 14:31:20,,0
140309,15,1,18,153,2017-11-07 14:32:36,,0
30564,21,2,22,128,2017-11-07 14:32:16,,0
158616,8,1,13,145,2017-11-07 14:29:08,,0
209609,1,1,13,439,2017-11-07 14:30:54,,0
53454,14,1,19,401,2017-11-07 14:33:31,,0
106680,12,1,9,178,2017-11-07 14:31:50,,0
102983,2,1,37,435,2017-11-07 14:26:15,,0
76744,15,1,18,245,2017-11-07 14:31:33,,0
138291,15,1,23,245,2017-11-07 14:27:57,,0
5348,18,1,13,107,2017-11-07 14:42:19,,0
93253,9,1,19,489,2017-11-07 14:24:47,,0
88127,18,1,27,121,2017-11-07 14:28:03,,0
88252,2,1,13,452,2017-11-07 14:41:44,,0
96313,15,1,22,245,2017-11-07 14:29:52,,0
189964,18,1,19,121,2017-11-07 14:38:04,,0
78719,12,1,22,140,2017-11-07 14:39:37,,0
72306,2,1,19,237,2017-11-07 14:31:37,,0
75595,2,1,6,205,2017-11-07 14:32:28,,0
10328,14,1,47,489,2017-11-07 14:27:10,,0
67708,3,1,13,130,2017-11-07 14:35:13,,0
45813,12,1,19,265,2017-11-07 14:30:09,,0
118563,2,1,22,237,2017-11-07 14:35:04,,0
19140,3,1,13,466,2017-11-07 14:32:26,,0
73555,1,1,20,153,2017-11-07 14:28:06,,0
25119,3,1,9,442,2017-11-07 14:31:39,,0
1881,3,1,18,19,2017-11-07 14:31:56,,0
66058,14,1,16,401,2017-11-07 14:31:18,,0
100275,3,1,17,489,2017-11-07 14:25:56,,0
73516,64,1,15,459,2017-11-07 14:35:55,,0
118146,3,1,19,409,2017-11-07 14:32:13,,0
55487,12,1,1,265,2017-11-07 14:34:19,,0
97773,11,1,22,487,2017-11-07 14:31:45,,0
87157,12,1,17,140,2017-11-07 14:34:18,,0
7110,12,1,19,328,2017-11-07 14:26:07,,0
89251,3,1,19,280,2017-11-07 14:35:27,,0
44361,15,1,19,430,2017-11-07 14:41:32,,0
140653,8,1,6,145,2017-11-07 14:33:31,,0
27307,11,1,18,21,2017-11-07 14:24:21,,0
192442,12,1,13,265,2017-11-07 14:33:17,,0
114904,2,1,19,205,2017-11-07 14:42:51,,0
92227,9,1,13,445,2017-11-07 14:25:57,,0
85625,12,1,9,19,2017-11-07 14:24:22,,0
89574,12,1,13,328,2017-11-07 14:38:56,,0
13232,6,1,19,125,2017-11-07 14:40:11,,0
43793,14,1,42,439,2017-11-07 14:42:11,,0
201182,12,1,8,178,2017-11-07 14:32:49,,0
72798,14,1,13,439,2017-11-07 14:42:58,,0
32509,15,1,19,140,2017-11-07 14:31:41,,0
73487,3,2,18,153,2017-11-07 14:41:06,,0
77074,15,1,19,245,2017-11-07 14:26:03,,0
20012,14,1,13,349,2017-11-07 14:27:33,,0
84275,12,1,4,245,2017-11-07 14:31:43,,0
205300,18,1,3,439,2017-11-07 14:31:43,,0
44341,9,1,13,489,2017-11-07 14:34:37,,0
93836,12,1,13,140,2017-11-07 14:34:29,,0
50191,12,1,13,140,2017-11-07 14:38:15,,0
55322,12,1,13,140,2017-11-07 14:25:38,,0
116087,1,1,6,377,2017-11-07 14:30:20,,0
59830,12,1,18,245,2017-11-07 14:26:15,,0
50181,14,1,20,123,2017-11-07 14:26:45,,0
167583,2,1,14,205,2017-11-07 14:35:21,,0
13104,12,1,19,245,2017-11-07 14:28:47,,0
