ip,app,device,os,channel,click_time,attributed_time,is_attributed
147865,12,1,19,328,2017-11-07 11:39:53,,0
144833,2,1,18,237,2017-11-07 11:48:47,,0
63760,2,1,13,469,2017-11-07 11:34:19,,0
89544,3,1,17,280,2017-11-07 11:47:33,,0
190299,20,1,13,259,2017-11-07 11:45:27,,0
36407,12,2,13,265,2017-11-07 11:32:14,,0
21998,27,1,19,122,2017-11-07 11:36:27,,0
111284,9,1,13,489,2017-11-07 11:45:47,,0
210028,15,1,8,245,2017-11-07 11:33:42,,0
67560,18,2,35,121,2017-11-07 11:43:42,,0
64593,18,1,19,107,2017-11-07 11:34:39,,0
120947,12,1,15,259,2017-11-07 11:43:12,,0
64209,15,1,12,245,2017-11-07 11:46:52,,0
21126,20,1,43,478,2017-11-07 11:35:32,,0
12470,3,1,18,417,2017-11-07 11:42:56,,0
7699,12,1,22,245,2017-11-07 11:34:29,,0
78084,18,1,13,107,2017-11-07 11:35:38,,0
104779,15,1,19,245,2017-11-07 11:35:46,,0
116725,3,1,19,280,2017-11-07 11:35:58,,0
58011,24,1,17,105,2017-11-07 11:33:10,,0
65459,18,1,13,121,2017-11-07 11:37:32,,0
7021,7,1,13,101,2017-11-07 11:39:44,,0
49459,3,1,20,280,2017-11-07 11:37:27,,0
50223,3,2,10,280,2017-11-07 11:44:36,,0
142328,18,3032,607,107,2017-11-07 11:32:49,,0
117226,12,1,17,328,2017-11-07 11:42:34,,0
68721,26,1,37,121,2017-11-07 11:41:51,,0
28359,2,1,13,212,2017-11-07 11:44:36,,0
202523,9,1,13,232,2017-11-07 11:43:28,,0
128980,24,2,9,105,2017-11-07 11:46:56,,0
100182,2,1,6,477,2017-11-07 11:36:15,,0
72065,14,1,18,123,2017-11-07 11:36:51,,0
88301,12,1,18,178,2017-11-07 11:43:55,,0
36455,24,1,19,105,2017-11-07 11:44:46,,0
121492,3,1,32,115,2017-11-07 11:47:43,,0
72082,12,1,17,328,2017-11-07 11:49:16,,0
5954,15,1,13,430,2017-11-07 11:46:48,,0
83429,12,1,15,328,2017-11-07 11:39:04,,0
87806,2,1,19,452,2017-11-07 11:49:44,,0
167548,2,1,18,237,2017-11-07 11:43:30,,0
99408,18,1,3,107,2017-11-07 11:46:18,,0
53023,18,3032,607,107,2017-11-07 11:34:45,,0
112086,12,1,19,178,2017-11-07 11:41:54,,0
122627,3,1,25,173,2017-11-07 11:36:35,,0
114314,18,1,28,134,2017-11-07 11:32:30,,0
27685,12,1,14,481,2017-11-07 11:49:16,,0
89752,25,2,13,259,2017-11-07 11:47:15,,0
20369,12,1,19,19,2017-11-07 11:40:08,,0
130926,8,1,19,145,2017-11-07 11:45:32,,0
1810,14,1,15,349,2017-11-07 11:42:31,,0
50433,27,1,10,122,2017-11-07 11:34:21,,0
156975,9,1,16,442,2017-11-07 11:36:02,,0
12053,3,1,13,137,2017-11-07 11:41:24,,0
14290,18,1,19,134,2017-11-07 11:33:35,,0
44565,3,1,19,442,2017-11-07 11:48:35,,0
145949,3,1,8,115,2017-11-07 11:42:08,,0
83166,24,1,15,105,2017-11-07 11:34:10,,0
109913,3,1,6,205,2017-11-07 11:34:30,,0
210489,15,1,13,386,2017-11-07 11:33:00,,0
65285,13,1,28,477,2017-11-07 11:32:26,,0
68786,18,1,13,121,2017-11-07 11:48:35,,0
106801,12,1,13,245,2017-11-07 11:40:32,,0
52043,12,1,17,326,2017-11-07 11:33:12,,0
102934,3,1,19,442,2017-11-07 11:39:12,,0
28273,18,3032,607,107,2017-11-07 11:49:16,,0
70921,3,1,13,115,2017-11-07 11:42:11,,0
37639,3,1,19,466,2017-11-07 11:45:40,,0
9324,3,1,19,466,2017-11-07 11:33:12,,0
63109,64,1,15,459,2017-11-07 11:47:12,,0
198376,15,1,19,386,2017-11-07 11:41:37,,0
25614,2,1,14,122,2017-11-07 11:41:49,,0
121435,2,1,37,237,2017-11-07 11:43:36,,0
209807,20,1,10,259,2017-11-07 11:36:32,,0
4468,23,1,12,153,2017-11-07 11:51:12,,0
32392,14,1,19,463,2017-11-07 11:42:02,,0
21169,3,1,25,424,2017-11-07 11:45:10,,0
104083,15,1,22,379,2017-11-07 11:48:49,,0
4855,3,1,13,280,2017-11-07 11:40:19,,0
67313,14,1,35,379,2017-11-07 11:45:13,,0
80245,18,1,10,107,2017-11-07 11:43:13,,0
48703,3,2,17,280,2017-11-07 11:45:10,,0
89371,3,1,13,205,2017-11-07 11:35:58,,0
85188,7,1,19,101,2017-11-07 11:45:04,,0
44139,2,1,10,212,2017-11-07 11:49:17,,0
81522,2,1,19,477,2017-11-07 11:47:55,,0
84622,15,1,19,140,2017-11-07 11:40:39,,0
45745,1,1,6,134,2017-11-07 11:46:40,,0
76788,19,14,24,213,2017-11-07 11:47:41,,0
96577,12,1,19,328,2017-11-07 11:49:30,,0
176601,10,1,61,113,2017-11-07 11:41:12,2017-11-07 11:41:46,1
17889,2,1,16,377,2017-11-07 11:41:51,,0
48170,3,1,19,115,2017-11-07 11:41:58,,0
95766,24,1,17,105,2017-11-07 11:42:23,,0
200166,18,1,23,121,2017-11-07 11:36:28,,0
44327,2,1,13,477,2017-11-07 11:47:27,,0
64428,3,1,9,417,2017-11-07 11:51:02,,0
35067,18,1,12,134,2017-11-07 11:51:00,,0
114235,12,1,19,265,2017-11-07 11:38:48,,0
191785,18,1,13,439,2017-11-07 11:50:20,,0
147370,14,1,13,379,2017-11-07 11:36:02,,0
42197,23,1,106,153,2017-11-07 11:39:48,,0
185414,13,1,19,469,2017-11-07 11:35:23,,0
88370,2,1,53,452,2017-11-07 11:43:42,,0
105569,14,1,9,401,2017-11-07 11:37:01,,0
114276,25,2,16,259,2017-11-07 11:34:23,,0
4405,2,1,19,452,2017-11-07 11:44:57,,0
143043,2,1,19,435,2017-11-07 11:43:10,,0
64137,15,1,19,245,2017-11-07 11:41:04,,0
5314,9,1,19,442,2017-11-07 11:38:51,,0
137276,45,1,19,411,2017-11-07 11:50:03,,0
106598,21,1,13,128,2017-11-07 11:41:00,,0
55034,20,1,25,478,2017-11-07 11:45:17,,0
16859,18,1,31,439,2017-11-07 11:34:06,,0
23664,19,0,24,347,2017-11-07 11:38:33,,0
50238,14,1,53,401,2017-11-07 11:49:27,,0
88914,18,1,19,121,2017-11-07 11:43:56,,0
72951,9,2,11,445,2017-11-07 11:50:46,,0
63101,15,1,19,315,2017-11-07 11:41:23,,0
1025,26,1,9,266,2017-11-07 11:46:45,,0
65382,12,1,14,178,2017-11-07 11:39:53,,0
35565,2,1,53,377,2017-11-07 11:33:06,,0
136171,15,1,42,245,2017-11-07 11:39:46,,0
35221,9,1,13,334,2017-11-07 11:43:41,,0
150112,1,1,19,124,2017-11-07 11:40:09,,0
119191,8,1,19,145,2017-11-07 11:36:28,,0
93632,21,1,13,128,2017-11-07 11:49:40,,0
60215,2,2,17,205,2017-11-07 11:42:57,,0
51846,22,1,32,496,2017-11-07 11:37:59,,0
123763,18,1,40,107,2017-11-07 11:50:39,,0
45092,9,1,13,466,2017-11-07 11:41:16,,0
61718,15,1,8,265,2017-11-07 11:43:45,,0
90965,15,1,18,245,2017-11-07 11:39:13,,0
37109,12,1,10,265,2017-11-07 11:36:14,,0
165285,3,1,19,379,2017-11-07 11:35:54,,0
17957,9,1,25,134,2017-11-07 11:32:57,,0
48001,14,1,13,442,2017-11-07 11:40:55,,0
84644,6,1,15,459,2017-11-07 11:35:47,,0
26995,22,2,27,496,2017-11-07 11:34:31,,0
74018,6,1,19,459,2017-11-07 11:46:52,,0
102934,12,1,19,19,2017-11-07 11:39:40,,0
163295,29,1,13,343,2017-11-07 11:32:30,,0
209627,12,1,19,242,2017-11-07 11:41:14,,0
81629,13,2,3,400,2017-11-07 11:37:58,,0
98783,9,1,19,244,2017-11-07 11:38:17,,0
145658,9,2,25,258,2017-11-07 11:38:44,,0
41369,28,1,8,135,2017-11-07 11:51:00,,0
48004,24,2,40,105,2017-11-07 11:46:35,,0
136692,2,1,22,219,2017-11-07 11:36:48,,0
53454,3,1,13,480,2017-11-07 11:35:29,,0
140783,12,1,19,265,2017-11-07 11:46:24,,0
120699,18,1,13,121,2017-11-07 11:34:29,,0
55476,64,1,19,459,2017-11-07 11:41:17,,0
75146,12,1,19,265,2017-11-07 11:36:19,,0
65507,2,1,13,377,2017-11-07 11:36:33,,0
62879,8,1,19,145,2017-11-07 11:33:51,,0
116644,18,3032,607,107,2017-11-07 11:39:29,,0
40056,9,1,19,442,2017-11-07 11:45:28,,0
69034,18,1,14,107,2017-11-07 11:33:46,,0
148364,2,1,37,469,2017-11-07 11:50:00,,0
149696,3,1,19,280,2017-11-07 11:50:29,,0
148382,15,1,19,245,2017-11-07 11:41:31,,0
182127,14,1,13,463,2017-11-07 11:36:54,,0
103337,20,2,19,259,2017-11-07 11:38:59,,0
20150,1,1,19,115,2017-11-07 11:34:23,,0
115290,12,1,1,328,2017-11-07 11:36:29,,0
45403,21,1,10,128,2017-11-07 11:45:33,,0
35680,15,1,18,265,2017-11-07 11:32:06,,0
141923,3,1,19,137,2017-11-07 11:42:26,,0
108611,26,1,13,121,2017-11-07 11:35:41,,0
29993,25,1,49,259,2017-11-07 11:43:00,,0
24905,9,1,19,215,2017-11-07 11:42:50,,0
158875,3,1,19,280,2017-11-07 11:39:53,,0
161229,26,1,13,121,2017-11-07 11:31:56,,0
68987,2,1,17,435,2017-11-07 11:48:50,,0
6425,12,1,6,178,2017-11-07 11:32:36,,0
105475,18,1,49,121,2017-11-07 11:49:54,,0
120883,18,1,1,107,2017-11-07 11:49:15,,0
681,3,1,19,489,2017-11-07 11:36:48,,0
30587,15,1,19,265,2017-11-07 11:36:49,,0
73983,18,1,26,439,2017-11-07 11:33:15,,0
125295,3,1,8,115,2017-11-07 11:38:26,,0
134401,1,1,25,135,2017-11-07 11:43:08,,0
139819,3,1,19,280,2017-11-07 11:39:54,,0
79787,2,1,8,237,2017-11-07 11:36:32,,0
105239,18,1,18,134,2017-11-07 11:39:32,,0
85107,3,1,13,280,2017-11-07 11:41:20,,0
36213,2,2,13,205,2017-11-07 11:41:09,,0
29001,3,1,28,280,2017-11-07 11:37:58,,0
39238,2,1,20,122,2017-11-07 11:39:36,,0
73978,12,1,15,328,2017-11-07 11:38:15,,0
16760,21,2,32,128,2017-11-07 11:37:28,,0
107759,18,1,27,107,2017-11-07 11:41:47,,0
9931,2,1,19,219,2017-11-07 11:43:02,,0
163019,3,2,19,417,2017-11-07 11:41:21,,0
88097,1,1,37,439,2017-11-07 11:44:29,,0
39064,20,1,6,259,2017-11-07 11:50:14,,0
120538,13,1,13,400,2017-11-07 11:39:06,,0
58493,14,1,13,401,2017-11-07 11:34:04,,0
27879,18,1,13,107,2017-11-07 11:42:26,,0
67037,7,1,17,101,2017-11-07 11:40:52,,0
114276,15,1,19,386,2017-11-07 11:33:47,,0
4405,3,1,13,280,2017-11-07 11:37:30,,0
140294,23,1,20,153,2017-11-07 11:37:34,,0
132662,27,1,1,153,2017-11-07 11:48:25,,0
124897,2,2,13,205,2017-11-07 11:48:33,,0
56276,12,1,8,178,2017-11-07 11:38:08,,0
80697,9,1,27,489,2017-11-07 11:43:33,,0
81980,65,1,19,469,2017-11-07 11:33:08,,0
142635,18,1,22,121,2017-11-07 11:47:48,,0
194346,3,1,26,173,2017-11-07 11:46:21,,0
87554,2,1,15,236,2017-11-07 11:38:35,,0
161780,12,2,15,178,2017-11-07 11:40:09,,0
196706,9,1,35,334,2017-11-07 11:44:27,,0
99199,12,2,607,178,2017-11-07 11:49:44,,0
44005,9,1,8,258,2017-11-07 11:39:14,,0
197271,21,1,19,128,2017-11-07 11:36:23,,0
85644,3,2,9,280,2017-11-07 11:49:39,,0
172578,28,1,25,135,2017-11-07 11:49:00,,0
176300,12,1,15,265,2017-11-07 11:47:40,,0
142416,18,1,19,107,2017-11-07 11:34:17,,0
186917,14,1,13,463,2017-11-07 11:40:26,,0
67628,8,1,17,145,2017-11-07 11:48:13,,0
51495,2,1,13,435,2017-11-07 11:48:27,,0
172935,64,1,14,459,2017-11-07 11:31:47,,0
154954,64,1,19,459,2017-11-07 11:40:19,,0
116955,18,1,19,121,2017-11-07 11:49:24,,0
138957,27,1,19,153,2017-11-07 11:51:06,,0
90318,15,2,9,140,2017-11-07 11:45:57,,0
75007,1,1,23,153,2017-11-07 11:34:43,,0
92261,18,1,17,134,2017-11-07 11:35:38,,0
155926,12,1,19,259,2017-11-07 11:41:54,,0
50136,25,1,16,259,2017-11-07 11:32:32,,0
130846,15,1,11,245,2017-11-07 11:51:09,,0
18667,3,1,13,205,2017-11-07 11:47:45,,0
124936,15,1,8,412,2017-11-07 11:45:54,,0
64531,15,1,13,245,2017-11-07 11:41:18,,0
87521,13,1,10,477,2017-11-07 11:47:36,,0
24675,15,1,6,3,2017-11-07 11:35:33,,0
46674,3,1,53,489,2017-11-07 11:33:22,,0
31132,15,1,19,153,2017-11-07 11:45:56,,0
138871,12,1,15,140,2017-11-07 11:38:36,,0
83578,3,1,13,115,2017-11-07 11:45:00,,0
117903,14,1,13,123,2017-11-07 11:35:25,,0
161480,11,1,13,487,2017-11-07 11:45:37,,0
64202,18,3032,607,107,2017-11-07 11:36:28,,0
158734,3,1,19,135,2017-11-07 11:37:00,,0
92872,13,1,18,477,2017-11-07 11:32:38,,0
207027,3,1,13,489,2017-11-07 11:31:57,,0
153498,3,1,18,280,2017-11-07 11:37:08,,0
105603,2,1,13,205,2017-11-07 11:37:09,,0
69395,26,1,10,266,2017-11-07 11:37:33,,0
64673,28,1,13,135,2017-11-07 11:44:32,,0
83340,12,1,19,265,2017-11-07 11:43:44,,0
2189,3,1,10,280,2017-11-07 11:46:31,,0
127591,18,1,16,107,2017-11-07 11:33:45,,0
38300,12,2,13,145,2017-11-07 11:48:16,,0
1810,2,1,15,237,2017-11-07 11:46:59,,0
24896,6,2,13,125,2017-11-07 11:40:31,,0
71809,14,1,19,401,2017-11-07 11:45:10,,0
19064,3,1,20,280,2017-11-07 11:35:53,,0
14895,11,1,31,325,2017-11-07 11:46:22,,0
57498,14,1,53,489,2017-11-07 11:41:13,,0
56961,18,1,6,107,2017-11-07 11:49:13,,0
53512,15,1,19,3,2017-11-07 11:50:47,,0
85625,2,1,58,477,2017-11-07 11:43:19,,0
147957,2,1,19,258,2017-11-07 11:49:47,,0
75044,3,1,15,280,2017-11-07 11:37:30,,0
155825,17,1,6,280,2017-11-07 11:50:44,,0
111219,3,1,47,173,2017-11-07 11:41:07,,0
175837,18,1,15,107,2017-11-07 11:49:05,,0
90948,8,1,20,140,2017-11-07 11:37:22,,0
65813,3,1,13,442,2017-11-07 11:46:09,,0
66066,15,1,14,379,2017-11-07 11:38:21,,0
12524,2,1,18,205,2017-11-07 11:42:56,,0
110232,3,1,10,442,2017-11-07 11:43:37,,0
44513,18,1,19,439,2017-11-07 11:37:15,,0
73487,15,1,19,245,2017-11-07 11:50:01,,0
56639,11,1,19,481,2017-11-07 11:50:29,,0
132992,15,1,19,315,2017-11-07 11:46:16,,0
4330,12,1,25,105,2017-11-07 11:34:16,,0
6517,9,1,13,445,2017-11-07 11:34:22,,0
71348,11,1,19,469,2017-11-07 11:37:52,,0
131815,12,1,13,178,2017-11-07 11:43:16,,0
75007,8,2,27,140,2017-11-07 11:35:06,,0
107390,12,1,19,178,2017-11-07 11:35:10,,0
1370,15,1,10,245,2017-11-07 11:38:15,,0
172187,15,1,37,379,2017-11-07 11:35:02,,0
22446,26,1,26,121,2017-11-07 11:36:05,,0
35017,1,1,19,150,2017-11-07 11:36:45,,0
119944,20,2,32,259,2017-11-07 11:36:01,,0
42159,14,1,19,123,2017-11-07 11:40:13,,0
48212,15,1,15,430,2017-11-07 11:38:46,,0
168223,12,1,13,178,2017-11-07 11:42:06,,0
18940,12,1,13,265,2017-11-07 11:37:52,,0
38941,62,1,13,21,2017-11-07 11:48:28,,0
112418,12,1,16,19,2017-11-07 11:47:13,,0
7448,3,1,14,280,2017-11-07 11:44:46,,0
25071,58,3032,607,347,2017-11-07 11:40:47,,0
127525,6,1,18,459,2017-11-07 11:44:02,,0
50512,1,1,10,153,2017-11-07 11:35:12,,0
464,12,1,14,245,2017-11-07 11:34:09,,0
205773,9,1,8,258,2017-11-07 11:48:39,,0
62874,14,1,13,480,2017-11-07 11:32:33,,0
69304,3,1,13,480,2017-11-07 11:38:56,,0
121094,26,1,13,266,2017-11-07 11:32:25,,0
24876,26,1,15,266,2017-11-07 11:41:44,,0
70522,24,2,13,105,2017-11-07 11:32:02,,0
85661,12,1,19,481,2017-11-07 11:50:58,,0
109602,18,1,13,107,2017-11-07 11:43:57,,0
57886,3,1,18,205,2017-11-07 11:43:54,,0
3730,29,1,18,343,2017-11-07 11:50:29,,0
39453,23,1,19,153,2017-11-07 11:38:51,,0
100677,1,1,8,150,2017-11-07 11:38:59,,0
47512,13,1,19,400,2017-11-07 11:50:04,,0
23270,27,1,18,153,2017-11-07 11:40:19,,0
188957,18,1,20,121,2017-11-07 11:39:55,,0
65977,15,1,8,245,2017-11-07 11:38:06,,0
18338,3,1,16,205,2017-11-07 11:37:13,,0
78627,15,1,25,278,2017-11-07 11:34:03,,0
166097,1,1,32,17,2017-11-07 11:48:15,,0
107708,15,1,13,315,2017-11-07 11:38:45,,0
98510,18,1,19,121,2017-11-07 11:35:25,,0
174991,18,1,6,134,2017-11-07 11:33:40,,0
120510,3,1,6,173,2017-11-07 11:37:27,,0
178851,2,1,18,237,2017-11-07 11:34:34,,0
67800,18,1,13,121,2017-11-07 11:45:06,,0
95029,25,2,35,259,2017-11-07 11:32:12,,0
111061,1,1,17,153,2017-11-07 11:42:32,,0
17282,12,1,23,259,2017-11-07 11:37:07,,0
184853,29,1,18,101,2017-11-07 11:50:02,,0
37063,3,1,19,280,2017-11-07 11:50:28,,0
54677,14,1,13,349,2017-11-07 11:36:55,,0
25373,11,1,17,481,2017-11-07 11:35:28,,0
11947,2,1,37,477,2017-11-07 11:48:07,,0
143438,14,1,13,379,2017-11-07 11:50:50,,0
1343,12,1,16,105,2017-11-07 11:46:14,,0
62379,2,1,17,122,2017-11-07 11:37:41,,0
54125,2,1,6,477,2017-11-07 11:44:27,,0
114547,12,1,1,140,2017-11-07 11:40:22,,0
21013,12,1,6,328,2017-11-07 11:46:16,,0
132492,12,1,13,409,2017-11-07 11:44:43,,0
147705,26,1,19,121,2017-11-07 11:36:41,,0
5306,15,1,19,265,2017-11-07 11:43:42,,0
17477,14,1,15,134,2017-11-07 11:36:51,,0
102149,3,1,19,137,2017-11-07 11:43:04,,0
132972,9,1,25,134,2017-11-07 11:49:02,,0
38265,17,1,19,280,2017-11-07 11:41:55,,0
126701,15,1,13,3,2017-11-07 11:39:00,,0
5314,18,1,18,107,2017-11-07 11:50:55,,0
92352,15,1,13,245,2017-11-07 11:39:57,,0
98073,2,1,20,435,2017-11-07 11:50:22,,0
207737,18,3032,607,107,2017-11-07 11:40:34,,0
138245,3,1,25,135,2017-11-07 11:46:14,,0
192306,3,1,13,424,2017-11-07 11:44:37,,0
62647,20,1,13,259,2017-11-07 11:49:50,,0
26384,2,1,19,364,2017-11-07 11:50:06,,0
119349,7,1,42,101,2017-11-07 11:40:33,,0
83678,3,1,18,280,2017-11-07 11:39:51,,0
5348,15,1,12,130,2017-11-07 11:41:23,,0
67628,18,1,13,121,2017-11-07 11:33:07,,0
117867,14,2,22,134,2017-11-07 11:37:56,,0
1372,12,1,17,259,2017-11-07 11:43:20,,0
91247,18,1,10,107,2017-11-07 11:37:03,,0
35300,11,1,19,481,2017-11-07 11:43:30,,0
110271,9,1,19,244,2017-11-07 11:39:17,,0
91574,2,2,28,205,2017-11-07 11:36:08,,0
17836,28,1,13,135,2017-11-07 11:35:29,,0
27518,3,1,18,173,2017-11-07 11:45:28,,0
59058,9,1,14,232,2017-11-07 11:37:10,,0
94188,21,1,14,128,2017-11-07 11:33:28,,0
48715,20,1,3,478,2017-11-07 11:41:39,,0
100275,2,1,17,435,2017-11-07 11:39:22,,0
102467,20,2,2,259,2017-11-07 11:50:02,,0
171661,12,1,19,259,2017-11-07 11:41:38,,0
4779,15,1,30,245,2017-11-07 11:42:35,,0
113326,23,1,13,153,2017-11-07 11:42:24,,0
185882,19,0,607,210,2017-11-07 11:42:46,,0
205036,2,1,19,219,2017-11-07 11:43:06,,0
185236,18,1,26,134,2017-11-07 11:50:37,,0
37167,15,2,58,3,2017-11-07 11:39:03,,0
9430,9,1,19,215,2017-11-07 11:32:27,,0
48533,3,1,8,442,2017-11-07 11:34:01,,0
104235,18,1,19,107,2017-11-07 11:44:35,,0
24932,19,0,24,347,2017-11-07 11:34:16,2017-11-07 12:50:18,1
38219,2,1,6,477,2017-11-07 11:46:44,,0
95245,19,0,24,213,2017-11-07 11:50:34,,0
96139,13,1,14,477,2017-11-07 11:41:08,,0
5348,3,1,13,280,2017-11-07 11:51:12,,0
209688,18,1,13,439,2017-11-07 11:43:00,,0
16453,28,1,9,135,2017-11-07 11:49:09,,0
159888,12,1,3,245,2017-11-07 11:36:15,,0
65469,23,1,19,153,2017-11-07 11:46:46,,0
74283,15,1,28,245,2017-11-07 11:33:32,,0
195654,14,1,17,442,2017-11-07 11:41:39,,0
108607,14,1,20,439,2017-11-07 11:44:30,,0
42176,26,1,19,121,2017-11-07 11:39:07,,0
111949,13,1,19,477,2017-11-07 11:44:59,,0
45157,9,1,13,442,2017-11-07 11:36:40,,0
5314,19,0,24,213,2017-11-07 11:36:22,2017-11-07 11:36:25,1
27918,18,1,17,376,2017-11-07 11:43:39,,0
119039,12,1,19,259,2017-11-07 11:49:40,,0
73516,13,1,13,477,2017-11-07 11:37:47,,0
59997,3,1,17,489,2017-11-07 11:48:10,,0
187541,21,1,13,128,2017-11-07 11:37:01,,0
22851,9,1,8,442,2017-11-07 11:38:31,,0
198547,14,1,3,439,2017-11-07 11:33:29,,0
3313,6,1,43,459,2017-11-07 11:37:07,,0
47411,14,1,13,401,2017-11-07 11:36:24,,0
91611,26,1,19,266,2017-11-07 11:49:04,,0
12213,1,2,13,153,2017-11-07 11:50:45,,0
148656,1,2,1,125,2017-11-07 11:48:24,,0
67628,21,2,65,128,2017-11-07 11:50:04,,0
88128,64,1,46,459,2017-11-07 11:33:34,,0
68976,45,1,13,411,2017-11-07 11:46:49,,0
210962,9,2,14,442,2017-11-07 11:48:36,,0
160365,2,1,8,452,2017-11-07 11:38:39,,0
78600,18,1,35,107,2017-11-07 11:45:36,,0
59125,24,1,13,178,2017-11-07 11:40:01,,0
154953,15,1,8,130,2017-11-07 11:48:07,,0
137052,7,1,16,101,2017-11-07 11:34:50,,0
26564,2,1,13,469,2017-11-07 11:49:24,,0
20242,12,1,13,259,2017-11-07 11:49:22,,0
85107,12,1,18,265,2017-11-07 11:41:01,,0
176731,24,1,16,105,2017-11-07 11:32:19,,0
14944,15,1,19,245,2017-11-07 11:33:42,,0
66152,24,1,15,105,2017-11-07 11:41:59,,0
49602,18,1,19,439,2017-11-07 11:46:56,,0
125260,18,1,19,107,2017-11-07 11:42:08,,0
85237,12,1,19,178,2017-11-07 11:50:09,,0
5348,12,1,8,409,2017-11-07 11:35:39,,0
73750,12,1,13,265,2017-11-07 11:41:46,,0
43233,28,1,13,135,2017-11-07 11:49:05,,0
103239,18,3032,607,107,2017-11-07 11:42:25,,0
186883,1,1,19,17,2017-11-07 11:45:50,,0
194668,28,1,13,135,2017-11-07 11:45:47,,0
41203,1,1,20,178,2017-11-07 11:32:56,,0
76736,8,1,18,145,2017-11-07 11:44:29,,0
183033,24,1,23,105,2017-11-07 11:42:12,,0
73487,12,1,1,326,2017-11-07 11:38:53,,0
20295,12,1,17,259,2017-11-07 11:43:49,,0
68079,12,1,15,145,2017-11-07 11:38:46,,0
42974,15,1,13,315,2017-11-07 11:40:45,,0
48282,7,1,13,101,2017-11-07 11:37:05,,0
187044,7,1,20,101,2017-11-07 11:40:33,,0
127914,12,1,19,245,2017-11-07 11:32:00,,0
43793,3,1,19,205,2017-11-07 11:50:40,,0
68963,23,1,10,153,2017-11-07 11:45:00,,0
5314,12,1,19,265,2017-11-07 11:43:28,,0
113461,3,1,13,135,2017-11-07 11:48:02,,0
210028,15,1,8,245,2017-11-07 11:39:04,,0
3382,14,1,19,463,2017-11-07 11:38:31,,0
139925,12,1,23,259,2017-11-07 11:38:18,,0
52669,15,1,18,412,2017-11-07 11:45:27,,0
148184,9,2,13,445,2017-11-07 11:34:04,,0
181857,2,1,22,469,2017-11-07 11:49:01,,0
43793,15,1,19,265,2017-11-07 11:32:28,,0
42479,3,1,20,280,2017-11-07 11:36:05,,0
24692,8,1,17,145,2017-11-07 11:36:26,,0
80827,15,1,13,140,2017-11-07 11:46:20,,0
5348,29,1,28,213,2017-11-07 11:41:53,,0
101074,25,1,18,259,2017-11-07 11:42:37,,0
49602,18,1,13,107,2017-11-07 11:37:13,,0
13510,2,1,13,212,2017-11-07 11:47:17,,0
22060,15,1,13,315,2017-11-07 11:32:15,,0
162183,2,1,17,469,2017-11-07 11:39:34,,0
100375,2,1,25,237,2017-11-07 11:49:41,,0
59152,3,1,37,489,2017-11-07 11:49:14,,0
162295,20,1,13,259,2017-11-07 11:45:03,,0
156919,25,1,27,259,2017-11-07 11:44:21,,0
167252,9,1,26,334,2017-11-07 11:43:07,,0
47148,15,1,19,153,2017-11-07 11:33:44,,0
85329,2,1,19,122,2017-11-07 11:41:09,,0
130846,11,1,31,325,2017-11-07 11:43:17,,0
148752,9,1,27,258,2017-11-07 11:39:57,,0
179106,1,1,13,178,2017-11-07 11:41:27,,0
89313,18,1,19,134,2017-11-07 11:47:34,,0
73487,18,1,48,107,2017-11-07 11:36:26,,0
124136,3,1,18,409,2017-11-07 11:38:11,,0
42102,3,1,19,137,2017-11-07 11:41:29,,0
67040,12,1,13,265,2017-11-07 11:33:50,,0
97739,3,1,13,205,2017-11-07 11:35:49,,0
78199,23,1,10,153,2017-11-07 11:41:35,,0
150637,2,1,17,477,2017-11-07 11:38:19,,0
4442,18,1,17,439,2017-11-07 11:50:45,,0
44555,15,1,20,315,2017-11-07 11:32:04,,0
90485,12,1,41,326,2017-11-07 11:35:29,,0
68215,15,1,9,111,2017-11-07 11:48:34,,0
153056,2,1,19,122,2017-11-07 11:37:18,,0
190665,3,1,19,130,2017-11-07 11:41:54,,0
19676,9,2,20,244,2017-11-07 11:47:12,,0
30598,12,1,19,328,2017-11-07 11:49:29,,0
168850,32,1,32,376,2017-11-07 11:41:58,,0
56038,9,1,19,489,2017-11-07 11:50:02,,0
85188,15,1,35,379,2017-11-07 11:39:42,,0
92852,9,2,19,234,2017-11-07 11:35:49,,0
76668,12,1,15,328,2017-11-07 11:46:00,,0
172589,268,3032,607,347,2017-11-07 11:37:02,,0
72082,2,1,6,477,2017-11-07 11:41:48,,0
199103,8,1,15,259,2017-11-07 11:48:37,,0
97434,3,1,22,489,2017-11-07 11:34:22,,0
48282,3,1,19,205,2017-11-07 11:50:17,,0
147626,12,1,13,135,2017-11-07 11:39:05,,0
119479,13,1,17,400,2017-11-07 11:41:55,,0
167564,18,1,19,134,2017-11-07 11:35:56,,0
51131,19,0,0,343,2017-11-07 11:51:13,,0
144737,12,1,20,140,2017-11-07 11:46:12,,0
133220,9,1,11,334,2017-11-07 11:48:07,,0
5314,2,1,36,435,2017-11-07 11:38:14,,0
40248,15,1,13,265,2017-11-07 11:39:48,,0
56730,20,1,41,259,2017-11-07 11:32:39,,0
157286,11,1,28,173,2017-11-07 11:49:29,,0
7625,3,1,13,19,2017-11-07 11:32:54,,0
3382,3,1,19,489,2017-11-07 11:39:07,,0
120075,1,1,19,178,2017-11-07 11:43:05,,0
103125,12,1,25,178,2017-11-07 11:45:54,,0
